message_id,channel_name,image_path,detected_class,confidence_score,image_category
10,CheMed,data\raw\images\CheMed\10.jpg,none,0.0,other
11,CheMed,data\raw\images\CheMed\11.jpg,clock,0.4273,other
13,CheMed,data\raw\images\CheMed\13.jpg,hot dog,0.5039,other
13,CheMed,data\raw\images\CheMed\13.jpg,donut,0.399,other
13,CheMed,data\raw\images\CheMed\13.jpg,hot dog,0.3097,other
13,CheMed,data\raw\images\CheMed\13.jpg,donut,0.2969,other
13,CheMed,data\raw\images\CheMed\13.jpg,hot dog,0.2637,other
13,CheMed,data\raw\images\CheMed\13.jpg,hot dog,0.2502,other
14,CheMed,data\raw\images\CheMed\14.jpg,none,0.0,other
15,CheMed,data\raw\images\CheMed\15.jpg,none,0.0,other
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.526,product_display
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.4945,product_display
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.4318,product_display
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.3874,product_display
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.385,product_display
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.3799,product_display
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.3749,product_display
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.3264,product_display
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.2849,product_display
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.2793,product_display
17,CheMed,data\raw\images\CheMed\17.jpg,bottle,0.2719,product_display
18,CheMed,data\raw\images\CheMed\18.jpg,none,0.0,other
19,CheMed,data\raw\images\CheMed\19.jpg,person,0.9401,lifestyle
19,CheMed,data\raw\images\CheMed\19.jpg,person,0.9277,lifestyle
19,CheMed,data\raw\images\CheMed\19.jpg,dining table,0.3616,lifestyle
19,CheMed,data\raw\images\CheMed\19.jpg,dining table,0.3222,lifestyle
2,CheMed,data\raw\images\CheMed\2.jpg,bottle,0.3872,product_display
20,CheMed,data\raw\images\CheMed\20.jpg,person,0.9401,lifestyle
20,CheMed,data\raw\images\CheMed\20.jpg,person,0.9277,lifestyle
20,CheMed,data\raw\images\CheMed\20.jpg,dining table,0.3616,lifestyle
20,CheMed,data\raw\images\CheMed\20.jpg,dining table,0.3222,lifestyle
21,CheMed,data\raw\images\CheMed\21.jpg,bird,0.2526,other
22,CheMed,data\raw\images\CheMed\22.jpg,stop sign,0.2775,other
23,CheMed,data\raw\images\CheMed\23.jpg,cell phone,0.6107,product_display
25,CheMed,data\raw\images\CheMed\25.jpg,cell phone,0.8613,promotional
25,CheMed,data\raw\images\CheMed\25.jpg,person,0.6284,promotional
26,CheMed,data\raw\images\CheMed\26.jpg,person,0.8276,promotional
26,CheMed,data\raw\images\CheMed\26.jpg,cup,0.4267,promotional
26,CheMed,data\raw\images\CheMed\26.jpg,book,0.3177,promotional
26,CheMed,data\raw\images\CheMed\26.jpg,book,0.3131,promotional
27,CheMed,data\raw\images\CheMed\27.jpg,none,0.0,other
29,CheMed,data\raw\images\CheMed\29.jpg,person,0.6185,lifestyle
29,CheMed,data\raw\images\CheMed\29.jpg,surfboard,0.5945,lifestyle
29,CheMed,data\raw\images\CheMed\29.jpg,person,0.528,lifestyle
29,CheMed,data\raw\images\CheMed\29.jpg,person,0.2782,lifestyle
3,CheMed,data\raw\images\CheMed\3.jpg,none,0.0,other
30,CheMed,data\raw\images\CheMed\30.jpg,person,0.4139,lifestyle
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.5125,product_display
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.4973,product_display
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.435,product_display
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.3881,product_display
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.388,product_display
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.3832,product_display
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.3769,product_display
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.3328,product_display
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.2786,product_display
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.2762,product_display
31,CheMed,data\raw\images\CheMed\31.jpg,bottle,0.2743,product_display
32,CheMed,data\raw\images\CheMed\32.jpg,person,0.5882,lifestyle
33,CheMed,data\raw\images\CheMed\33.jpg,orange,0.6712,product_display
33,CheMed,data\raw\images\CheMed\33.jpg,orange,0.5761,product_display
33,CheMed,data\raw\images\CheMed\33.jpg,book,0.2716,product_display
34,CheMed,data\raw\images\CheMed\34.jpg,none,0.0,other
38,CheMed,data\raw\images\CheMed\38.jpg,none,0.0,other
39,CheMed,data\raw\images\CheMed\39.jpg,mouse,0.9114,other
39,CheMed,data\raw\images\CheMed\39.jpg,mouse,0.9019,other
39,CheMed,data\raw\images\CheMed\39.jpg,mouse,0.893,other
39,CheMed,data\raw\images\CheMed\39.jpg,mouse,0.6238,other
39,CheMed,data\raw\images\CheMed\39.jpg,mouse,0.594,other
39,CheMed,data\raw\images\CheMed\39.jpg,mouse,0.5547,other
39,CheMed,data\raw\images\CheMed\39.jpg,mouse,0.5261,other
39,CheMed,data\raw\images\CheMed\39.jpg,mouse,0.4145,other
40,CheMed,data\raw\images\CheMed\40.jpg,person,0.7191,lifestyle
40,CheMed,data\raw\images\CheMed\40.jpg,person,0.6744,lifestyle
40,CheMed,data\raw\images\CheMed\40.jpg,person,0.6338,lifestyle
40,CheMed,data\raw\images\CheMed\40.jpg,person,0.5978,lifestyle
40,CheMed,data\raw\images\CheMed\40.jpg,person,0.5868,lifestyle
40,CheMed,data\raw\images\CheMed\40.jpg,person,0.5126,lifestyle
40,CheMed,data\raw\images\CheMed\40.jpg,person,0.4521,lifestyle
40,CheMed,data\raw\images\CheMed\40.jpg,person,0.437,lifestyle
40,CheMed,data\raw\images\CheMed\40.jpg,person,0.3316,lifestyle
40,CheMed,data\raw\images\CheMed\40.jpg,person,0.3313,lifestyle
41,CheMed,data\raw\images\CheMed\41.jpg,person,0.421,lifestyle
43,CheMed,data\raw\images\CheMed\43.jpg,person,0.8565,lifestyle
43,CheMed,data\raw\images\CheMed\43.jpg,chair,0.2936,lifestyle
44,CheMed,data\raw\images\CheMed\44.jpg,cell phone,0.9387,promotional
44,CheMed,data\raw\images\CheMed\44.jpg,person,0.848,promotional
45,CheMed,data\raw\images\CheMed\45.jpg,scissors,0.632,other
46,CheMed,data\raw\images\CheMed\46.jpg,person,0.8272,lifestyle
46,CheMed,data\raw\images\CheMed\46.jpg,person,0.4749,lifestyle
46,CheMed,data\raw\images\CheMed\46.jpg,tv,0.3886,lifestyle
48,CheMed,data\raw\images\CheMed\48.jpg,none,0.0,other
49,CheMed,data\raw\images\CheMed\49.jpg,kite,0.6802,other
49,CheMed,data\raw\images\CheMed\49.jpg,kite,0.4033,other
49,CheMed,data\raw\images\CheMed\49.jpg,kite,0.3449,other
49,CheMed,data\raw\images\CheMed\49.jpg,frisbee,0.3252,other
50,CheMed,data\raw\images\CheMed\50.jpg,cake,0.2916,other
52,CheMed,data\raw\images\CheMed\52.jpg,person,0.7039,lifestyle
52,CheMed,data\raw\images\CheMed\52.jpg,person,0.6461,lifestyle
52,CheMed,data\raw\images\CheMed\52.jpg,horse,0.6253,lifestyle
52,CheMed,data\raw\images\CheMed\52.jpg,person,0.5131,lifestyle
52,CheMed,data\raw\images\CheMed\52.jpg,person,0.431,lifestyle
52,CheMed,data\raw\images\CheMed\52.jpg,person,0.3348,lifestyle
53,CheMed,data\raw\images\CheMed\53.jpg,person,0.5738,lifestyle
55,CheMed,data\raw\images\CheMed\55.jpg,stop sign,0.3071,other
56,CheMed,data\raw\images\CheMed\56.jpg,person,0.833,lifestyle
58,CheMed,data\raw\images\CheMed\58.jpg,bottle,0.4115,product_display
59,CheMed,data\raw\images\CheMed\59.jpg,bottle,0.2866,product_display
60,CheMed,data\raw\images\CheMed\60.jpg,none,0.0,other
64,CheMed,data\raw\images\CheMed\64.jpg,person,0.6865,lifestyle
64,CheMed,data\raw\images\CheMed\64.jpg,person,0.4402,lifestyle
64,CheMed,data\raw\images\CheMed\64.jpg,banana,0.2809,lifestyle
64,CheMed,data\raw\images\CheMed\64.jpg,remote,0.2562,lifestyle
67,CheMed,data\raw\images\CheMed\67.jpg,stop sign,0.5792,product_display
67,CheMed,data\raw\images\CheMed\67.jpg,book,0.2842,product_display
70,CheMed,data\raw\images\CheMed\70.jpg,potted plant,0.9247,promotional
70,CheMed,data\raw\images\CheMed\70.jpg,person,0.8443,promotional
70,CheMed,data\raw\images\CheMed\70.jpg,book,0.4226,promotional
71,CheMed,data\raw\images\CheMed\71.jpg,person,0.8836,lifestyle
71,CheMed,data\raw\images\CheMed\71.jpg,person,0.8043,lifestyle
74,CheMed,data\raw\images\CheMed\74.jpg,none,0.0,other
75,CheMed,data\raw\images\CheMed\75.jpg,person,0.8353,lifestyle
76,CheMed,data\raw\images\CheMed\76.jpg,person,0.8694,lifestyle
76,CheMed,data\raw\images\CheMed\76.jpg,chair,0.2723,lifestyle
76,CheMed,data\raw\images\CheMed\76.jpg,chair,0.2518,lifestyle
77,CheMed,data\raw\images\CheMed\77.jpg,bottle,0.9558,product_display
77,CheMed,data\raw\images\CheMed\77.jpg,bottle,0.9073,product_display
77,CheMed,data\raw\images\CheMed\77.jpg,bottle,0.8961,product_display
77,CheMed,data\raw\images\CheMed\77.jpg,bottle,0.8937,product_display
78,CheMed,data\raw\images\CheMed\78.jpg,person,0.7699,lifestyle
78,CheMed,data\raw\images\CheMed\78.jpg,person,0.3556,lifestyle
79,CheMed,data\raw\images\CheMed\79.jpg,none,0.0,other
80,CheMed,data\raw\images\CheMed\80.jpg,person,0.9279,promotional
80,CheMed,data\raw\images\CheMed\80.jpg,bottle,0.7433,promotional
80,CheMed,data\raw\images\CheMed\80.jpg,chair,0.5636,promotional
81,CheMed,data\raw\images\CheMed\81.jpg,bottle,0.8818,product_display
81,CheMed,data\raw\images\CheMed\81.jpg,bottle,0.8327,product_display
81,CheMed,data\raw\images\CheMed\81.jpg,bottle,0.8217,product_display
81,CheMed,data\raw\images\CheMed\81.jpg,bottle,0.8041,product_display
81,CheMed,data\raw\images\CheMed\81.jpg,bottle,0.7617,product_display
82,CheMed,data\raw\images\CheMed\82.jpg,bottle,0.8992,product_display
82,CheMed,data\raw\images\CheMed\82.jpg,bottle,0.8425,product_display
82,CheMed,data\raw\images\CheMed\82.jpg,bottle,0.7404,product_display
82,CheMed,data\raw\images\CheMed\82.jpg,apple,0.4785,product_display
85,CheMed,data\raw\images\CheMed\85.jpg,none,0.0,other
86,CheMed,data\raw\images\CheMed\86.jpg,person,0.9013,lifestyle
86,CheMed,data\raw\images\CheMed\86.jpg,refrigerator,0.357,lifestyle
87,CheMed,data\raw\images\CheMed\87.jpg,parking meter,0.2786,other
88,CheMed,data\raw\images\CheMed\88.jpg,none,0.0,other
9,CheMed,data\raw\images\CheMed\9.jpg,bottle,0.3872,product_display
90,CheMed,data\raw\images\CheMed\90.jpg,book,0.3078,product_display
91,CheMed,data\raw\images\CheMed\91.jpg,none,0.0,other
92,CheMed,data\raw\images\CheMed\92.jpg,none,0.0,other
93,CheMed,data\raw\images\CheMed\93.jpg,person,0.9077,lifestyle
94,CheMed,data\raw\images\CheMed\94.jpg,cup,0.7409,promotional
94,CheMed,data\raw\images\CheMed\94.jpg,person,0.4758,promotional
94,CheMed,data\raw\images\CheMed\94.jpg,cup,0.3856,promotional
95,CheMed,data\raw\images\CheMed\95.jpg,person,0.8684,lifestyle
95,CheMed,data\raw\images\CheMed\95.jpg,person,0.4918,lifestyle
96,CheMed,data\raw\images\CheMed\96.jpg,cup,0.326,product_display
97,CheMed,data\raw\images\CheMed\97.jpg,none,0.0,other
553,DoctorsET,data\raw\images\DoctorsET\553.jpg,person,0.788,lifestyle
553,DoctorsET,data\raw\images\DoctorsET\553.jpg,person,0.7615,lifestyle
553,DoctorsET,data\raw\images\DoctorsET\553.jpg,person,0.6199,lifestyle
553,DoctorsET,data\raw\images\DoctorsET\553.jpg,tie,0.3255,lifestyle
553,DoctorsET,data\raw\images\DoctorsET\553.jpg,person,0.3041,lifestyle
554,DoctorsET,data\raw\images\DoctorsET\554.jpg,person,0.9058,lifestyle
554,DoctorsET,data\raw\images\DoctorsET\554.jpg,person,0.8838,lifestyle
554,DoctorsET,data\raw\images\DoctorsET\554.jpg,person,0.8089,lifestyle
554,DoctorsET,data\raw\images\DoctorsET\554.jpg,dog,0.3328,lifestyle
555,DoctorsET,data\raw\images\DoctorsET\555.jpg,chair,0.9322,lifestyle
555,DoctorsET,data\raw\images\DoctorsET\555.jpg,chair,0.9105,lifestyle
555,DoctorsET,data\raw\images\DoctorsET\555.jpg,person,0.6974,lifestyle
555,DoctorsET,data\raw\images\DoctorsET\555.jpg,person,0.4677,lifestyle
555,DoctorsET,data\raw\images\DoctorsET\555.jpg,person,0.304,lifestyle
557,DoctorsET,data\raw\images\DoctorsET\557.jpg,person,0.8489,lifestyle
557,DoctorsET,data\raw\images\DoctorsET\557.jpg,person,0.8308,lifestyle
557,DoctorsET,data\raw\images\DoctorsET\557.jpg,person,0.8293,lifestyle
557,DoctorsET,data\raw\images\DoctorsET\557.jpg,person,0.7231,lifestyle
557,DoctorsET,data\raw\images\DoctorsET\557.jpg,tie,0.4739,lifestyle
557,DoctorsET,data\raw\images\DoctorsET\557.jpg,person,0.3229,lifestyle
558,DoctorsET,data\raw\images\DoctorsET\558.jpg,chair,0.9292,lifestyle
558,DoctorsET,data\raw\images\DoctorsET\558.jpg,chair,0.8855,lifestyle
558,DoctorsET,data\raw\images\DoctorsET\558.jpg,person,0.6394,lifestyle
558,DoctorsET,data\raw\images\DoctorsET\558.jpg,person,0.5964,lifestyle
558,DoctorsET,data\raw\images\DoctorsET\558.jpg,person,0.3139,lifestyle
561,DoctorsET,data\raw\images\DoctorsET\561.jpg,stop sign,0.3121,other
562,DoctorsET,data\raw\images\DoctorsET\562.jpg,person,0.8489,lifestyle
562,DoctorsET,data\raw\images\DoctorsET\562.jpg,person,0.8308,lifestyle
562,DoctorsET,data\raw\images\DoctorsET\562.jpg,person,0.8293,lifestyle
562,DoctorsET,data\raw\images\DoctorsET\562.jpg,person,0.7231,lifestyle
562,DoctorsET,data\raw\images\DoctorsET\562.jpg,tie,0.4739,lifestyle
562,DoctorsET,data\raw\images\DoctorsET\562.jpg,person,0.3229,lifestyle
563,DoctorsET,data\raw\images\DoctorsET\563.jpg,person,0.6131,lifestyle
563,DoctorsET,data\raw\images\DoctorsET\563.jpg,airplane,0.4481,lifestyle
565,DoctorsET,data\raw\images\DoctorsET\565.jpg,none,0.0,other
566,DoctorsET,data\raw\images\DoctorsET\566.jpg,none,0.0,other
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,person,0.9165,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,person,0.9021,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,person,0.8105,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,chair,0.661,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,chair,0.5129,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,chair,0.4353,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,tie,0.3547,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,cup,0.2905,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,cup,0.2881,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,sink,0.2825,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,chair,0.2699,promotional
568,DoctorsET,data\raw\images\DoctorsET\568.jpg,cup,0.2504,promotional
571,DoctorsET,data\raw\images\DoctorsET\571.jpg,stop sign,0.4543,other
572,DoctorsET,data\raw\images\DoctorsET\572.jpg,person,0.9469,lifestyle
572,DoctorsET,data\raw\images\DoctorsET\572.jpg,person,0.9312,lifestyle
572,DoctorsET,data\raw\images\DoctorsET\572.jpg,person,0.8731,lifestyle
572,DoctorsET,data\raw\images\DoctorsET\572.jpg,tie,0.5163,lifestyle
572,DoctorsET,data\raw\images\DoctorsET\572.jpg,tie,0.5136,lifestyle
572,DoctorsET,data\raw\images\DoctorsET\572.jpg,tie,0.3892,lifestyle
575,DoctorsET,data\raw\images\DoctorsET\575.jpg,none,0.0,other
577,DoctorsET,data\raw\images\DoctorsET\577.jpg,chair,0.9301,lifestyle
577,DoctorsET,data\raw\images\DoctorsET\577.jpg,person,0.9009,lifestyle
577,DoctorsET,data\raw\images\DoctorsET\577.jpg,chair,0.8497,lifestyle
577,DoctorsET,data\raw\images\DoctorsET\577.jpg,person,0.454,lifestyle
582,DoctorsET,data\raw\images\DoctorsET\582.jpg,scissors,0.6093,other
583,DoctorsET,data\raw\images\DoctorsET\583.jpg,chair,0.9336,lifestyle
583,DoctorsET,data\raw\images\DoctorsET\583.jpg,chair,0.9211,lifestyle
583,DoctorsET,data\raw\images\DoctorsET\583.jpg,person,0.9056,lifestyle
583,DoctorsET,data\raw\images\DoctorsET\583.jpg,person,0.8818,lifestyle
583,DoctorsET,data\raw\images\DoctorsET\583.jpg,kite,0.4082,lifestyle
584,DoctorsET,data\raw\images\DoctorsET\584.jpg,chair,0.9188,lifestyle
584,DoctorsET,data\raw\images\DoctorsET\584.jpg,chair,0.9076,lifestyle
584,DoctorsET,data\raw\images\DoctorsET\584.jpg,person,0.8981,lifestyle
584,DoctorsET,data\raw\images\DoctorsET\584.jpg,person,0.686,lifestyle
585,DoctorsET,data\raw\images\DoctorsET\585.jpg,chair,0.9164,lifestyle
585,DoctorsET,data\raw\images\DoctorsET\585.jpg,chair,0.9009,lifestyle
585,DoctorsET,data\raw\images\DoctorsET\585.jpg,person,0.8965,lifestyle
585,DoctorsET,data\raw\images\DoctorsET\585.jpg,person,0.8628,lifestyle
587,DoctorsET,data\raw\images\DoctorsET\587.jpg,chair,0.9175,lifestyle
587,DoctorsET,data\raw\images\DoctorsET\587.jpg,chair,0.9088,lifestyle
587,DoctorsET,data\raw\images\DoctorsET\587.jpg,person,0.8996,lifestyle
587,DoctorsET,data\raw\images\DoctorsET\587.jpg,person,0.8841,lifestyle
587,DoctorsET,data\raw\images\DoctorsET\587.jpg,person,0.8272,lifestyle
587,DoctorsET,data\raw\images\DoctorsET\587.jpg,person,0.4807,lifestyle
587,DoctorsET,data\raw\images\DoctorsET\587.jpg,tie,0.2683,lifestyle
590,DoctorsET,data\raw\images\DoctorsET\590.jpg,person,0.8477,lifestyle
590,DoctorsET,data\raw\images\DoctorsET\590.jpg,person,0.8453,lifestyle
590,DoctorsET,data\raw\images\DoctorsET\590.jpg,person,0.8334,lifestyle
590,DoctorsET,data\raw\images\DoctorsET\590.jpg,person,0.7346,lifestyle
590,DoctorsET,data\raw\images\DoctorsET\590.jpg,person,0.566,lifestyle
590,DoctorsET,data\raw\images\DoctorsET\590.jpg,tie,0.4632,lifestyle
590,DoctorsET,data\raw\images\DoctorsET\590.jpg,tie,0.2647,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,chair,0.9033,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,chair,0.8785,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,person,0.875,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.8114,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.6919,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.657,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.6258,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.5719,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.5023,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.4578,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,person,0.4481,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.3934,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.3871,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.3191,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.2907,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.2644,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,donut,0.264,lifestyle
591,DoctorsET,data\raw\images\DoctorsET\591.jpg,tie,0.2509,lifestyle
592,DoctorsET,data\raw\images\DoctorsET\592.jpg,person,0.9128,lifestyle
592,DoctorsET,data\raw\images\DoctorsET\592.jpg,person,0.9002,lifestyle
592,DoctorsET,data\raw\images\DoctorsET\592.jpg,chair,0.6044,lifestyle
595,DoctorsET,data\raw\images\DoctorsET\595.jpg,person,0.9198,promotional
595,DoctorsET,data\raw\images\DoctorsET\595.jpg,person,0.9138,promotional
595,DoctorsET,data\raw\images\DoctorsET\595.jpg,person,0.9005,promotional
595,DoctorsET,data\raw\images\DoctorsET\595.jpg,cup,0.7616,promotional
595,DoctorsET,data\raw\images\DoctorsET\595.jpg,cup,0.728,promotional
595,DoctorsET,data\raw\images\DoctorsET\595.jpg,tie,0.628,promotional
595,DoctorsET,data\raw\images\DoctorsET\595.jpg,orange,0.6084,promotional
595,DoctorsET,data\raw\images\DoctorsET\595.jpg,tie,0.366,promotional
595,DoctorsET,data\raw\images\DoctorsET\595.jpg,dining table,0.2775,promotional
596,DoctorsET,data\raw\images\DoctorsET\596.jpg,person,0.9091,lifestyle
596,DoctorsET,data\raw\images\DoctorsET\596.jpg,person,0.6449,lifestyle
596,DoctorsET,data\raw\images\DoctorsET\596.jpg,remote,0.4052,lifestyle
596,DoctorsET,data\raw\images\DoctorsET\596.jpg,microwave,0.335,lifestyle
599,DoctorsET,data\raw\images\DoctorsET\599.jpg,person,0.8267,lifestyle
599,DoctorsET,data\raw\images\DoctorsET\599.jpg,person,0.8056,lifestyle
599,DoctorsET,data\raw\images\DoctorsET\599.jpg,person,0.7871,lifestyle
599,DoctorsET,data\raw\images\DoctorsET\599.jpg,person,0.613,lifestyle
599,DoctorsET,data\raw\images\DoctorsET\599.jpg,tie,0.442,lifestyle
599,DoctorsET,data\raw\images\DoctorsET\599.jpg,person,0.4411,lifestyle
599,DoctorsET,data\raw\images\DoctorsET\599.jpg,person,0.3304,lifestyle
603,DoctorsET,data\raw\images\DoctorsET\603.jpg,none,0.0,other
604,DoctorsET,data\raw\images\DoctorsET\604.jpg,none,0.0,other
609,DoctorsET,data\raw\images\DoctorsET\609.jpg,sports ball,0.4404,other
614,DoctorsET,data\raw\images\DoctorsET\614.jpg,none,0.0,other
616,DoctorsET,data\raw\images\DoctorsET\616.jpg,person,0.9329,lifestyle
616,DoctorsET,data\raw\images\DoctorsET\616.jpg,tie,0.7604,lifestyle
620,DoctorsET,data\raw\images\DoctorsET\620.jpg,person,0.9185,lifestyle
620,DoctorsET,data\raw\images\DoctorsET\620.jpg,person,0.9161,lifestyle
620,DoctorsET,data\raw\images\DoctorsET\620.jpg,person,0.903,lifestyle
620,DoctorsET,data\raw\images\DoctorsET\620.jpg,person,0.8867,lifestyle
620,DoctorsET,data\raw\images\DoctorsET\620.jpg,person,0.8708,lifestyle
620,DoctorsET,data\raw\images\DoctorsET\620.jpg,person,0.8243,lifestyle
620,DoctorsET,data\raw\images\DoctorsET\620.jpg,person,0.8001,lifestyle
620,DoctorsET,data\raw\images\DoctorsET\620.jpg,tie,0.7303,lifestyle
620,DoctorsET,data\raw\images\DoctorsET\620.jpg,umbrella,0.6184,lifestyle
620,DoctorsET,data\raw\images\DoctorsET\620.jpg,tie,0.462,lifestyle
621,DoctorsET,data\raw\images\DoctorsET\621.jpg,none,0.0,other
622,DoctorsET,data\raw\images\DoctorsET\622.jpg,none,0.0,other
623,DoctorsET,data\raw\images\DoctorsET\623.jpg,person,0.923,promotional
623,DoctorsET,data\raw\images\DoctorsET\623.jpg,person,0.9069,promotional
623,DoctorsET,data\raw\images\DoctorsET\623.jpg,person,0.8964,promotional
623,DoctorsET,data\raw\images\DoctorsET\623.jpg,cup,0.8157,promotional
623,DoctorsET,data\raw\images\DoctorsET\623.jpg,cup,0.7972,promotional
623,DoctorsET,data\raw\images\DoctorsET\623.jpg,cup,0.6428,promotional
623,DoctorsET,data\raw\images\DoctorsET\623.jpg,chair,0.6076,promotional
623,DoctorsET,data\raw\images\DoctorsET\623.jpg,chair,0.5348,promotional
623,DoctorsET,data\raw\images\DoctorsET\623.jpg,dining table,0.5136,promotional
623,DoctorsET,data\raw\images\DoctorsET\623.jpg,cup,0.3304,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,person,0.9216,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,person,0.8793,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,person,0.8585,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,cup,0.7812,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,cup,0.7611,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,cup,0.7464,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,chair,0.5875,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,person,0.5626,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,dining table,0.4402,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,chair,0.4051,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,person,0.403,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,chair,0.345,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,person,0.323,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,person,0.2992,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,person,0.2762,promotional
624,DoctorsET,data\raw\images\DoctorsET\624.jpg,person,0.26,promotional
628,DoctorsET,data\raw\images\DoctorsET\628.jpg,person,0.8029,lifestyle
628,DoctorsET,data\raw\images\DoctorsET\628.jpg,person,0.798,lifestyle
628,DoctorsET,data\raw\images\DoctorsET\628.jpg,person,0.7074,lifestyle
628,DoctorsET,data\raw\images\DoctorsET\628.jpg,person,0.7071,lifestyle
628,DoctorsET,data\raw\images\DoctorsET\628.jpg,person,0.698,lifestyle
628,DoctorsET,data\raw\images\DoctorsET\628.jpg,tie,0.6947,lifestyle
628,DoctorsET,data\raw\images\DoctorsET\628.jpg,person,0.4245,lifestyle
628,DoctorsET,data\raw\images\DoctorsET\628.jpg,person,0.2777,lifestyle
628,DoctorsET,data\raw\images\DoctorsET\628.jpg,person,0.2505,lifestyle
629,DoctorsET,data\raw\images\DoctorsET\629.jpg,person,0.9341,lifestyle
629,DoctorsET,data\raw\images\DoctorsET\629.jpg,person,0.891,lifestyle
629,DoctorsET,data\raw\images\DoctorsET\629.jpg,person,0.8153,lifestyle
629,DoctorsET,data\raw\images\DoctorsET\629.jpg,person,0.7729,lifestyle
629,DoctorsET,data\raw\images\DoctorsET\629.jpg,person,0.7713,lifestyle
629,DoctorsET,data\raw\images\DoctorsET\629.jpg,tie,0.7497,lifestyle
629,DoctorsET,data\raw\images\DoctorsET\629.jpg,tie,0.497,lifestyle
629,DoctorsET,data\raw\images\DoctorsET\629.jpg,person,0.4817,lifestyle
629,DoctorsET,data\raw\images\DoctorsET\629.jpg,tie,0.3565,lifestyle
632,DoctorsET,data\raw\images\DoctorsET\632.jpg,person,0.9047,promotional
